file_name,movie_name,audience_rating,rating_key,year
F:\Movies\Operation.Fortune.Ruse.de.guerre.2023.1080p.BluRay.x264-KNiVES\Operation.Fortune.Ruse.de.guerre.2023.1080p.BluRay.x264-KNiVES.mkv,Operation Fortune: Ruse de guerre,6.3,147482,2023
F:\Movies\Operation.Fortune.2023.MULTi.1080p.WEB.H264-Silky\Operation.Fortune.2023.multi.1080p.web.h264-silky.mkv,Operation Fortune: Ruse de guerre,6.3,147482,2023
F:\Movies\Operation Fortune 2023 BluRay 1080p MULTi REMUX AVC DTS-HD MA 5.1-LEGi0N\Operation.Fortune.2023.BluRay.1080p.MULTi.REMUX.AVC.DTS-HD.MA.5.1-LEGi0N.mkv,Operation Fortune: Ruse de guerre,6.3,147482,2023
F:\Movies\Operation.Fortune.Ruse.de.guerre.2023.1080p.10bit.UHD.BluRay.DTS-HDMA.5.1.x265-BRiAN.mkv,Operation Fortune: Ruse de guerre,6.3,147482,2023
G:\movies\Operation Fortune Ruse de Guerre (2023)\Operation.Fortune.Ruse.de.Guerre.2023.1080p.Remux.AVC.DTS-HD.MA.5.1-playBD.mkv,Operation Fortune: Ruse de guerre,6.3,147482,2023
F:\Movies\Orphan 2009 BluRay 1080p REMUX AVC TrueHD DTS-HD MA 5 1-LEGi0N\Orphan.2009.BluRay.1080p.REMUX.AVC.TrueHD.DTS-HD.MA.5.1-LEGi0N.mkv,Orphan,7.0,136742,2009
G:\movies\Orphan (2009)\Orphan.2009.BluRay.1080p.REMUX.AVC.TrueHD.DTS-HD.MA.5.1-LEGi0N.mkv,Orphan,7.0,136742,2009
F:\Movies\Orphan.First.Kill.2022.1080p.AMZN.WEB-DL.DDP5.1.H.264-EVO\Orphan.First.Kill.2022.1080p.AMZN.WEB-DL.DDP5.1.H.264-EVO.mkv,Orphan: First Kill,5.9,136672,2022
F:\Movies\Orphan.First.Kill.2022.NORDiC.1080p.WEB-DL.DD5.1.H.264-PTNK\Orphan.First.Kill.2022.NORDiC.1080p.WEB-DL.DD5.1.H.264-PTNK.mkv,Orphan: First Kill,5.9,136672,2022
F:\Movies\Orphan.First.Kill.2022.720p.BRRip.DD5.1.X.264-EVO\Orphan.First.Kill.2022.720p.BRRip.DD5.1.X.264-EVO.mkv,Orphan: First Kill,5.9,136672,2022
F:\Movies\Orphan.First.Kill.2022.1080p.BluRay.x264-PiGNUS\orphan.first.kill.2022.1080p.bluray.x264-pignus.mkv,Orphan: First Kill,5.9,136672,2022
G:\movies\Orphan First Kill (2022)\Orphan.First.Kill.2022.1080p.BluRay.x264-PiGNUS.mkv,Orphan: First Kill,5.9,136672,2022
G:\movies\Oslo (2021)\Oslo.2021.1080p.HMAX.WEB-DL.DD5.1.x264-CMRG.mkv,Oslo,6.6,133269,2021
G:\movies\Our Father (2022)\Our Father (2022) WEBDL-1080p.mkv,Our Father,6.5,134745,2022
G:\movies\The Outfit (2022)\The Outfit (2022) Bluray-1080p.mkv,The Outfit,7.4,133615,2022
G:\movies\P2.2007.1080p.BluRay.Remux.VC-1.DTS-HD.MA.5.1-PmP.mkv,P2,5.9,125886,2007
F:\Movies\The.Pale.Blue.Eye.2022.1080p.WEB.H264-CUPCAKES\the.pale.blue.eye.2022.1080p.web.h264-cupcakes.mkv,The Pale Blue Eye,6.6,140509,2022
F:\Movies\The.Pale.Blue.Eye.2022.1080p.WebRip.x265.10Bit.AC3.5.1-JATT\The.Pale.Blue.Eye.2022.1080p.WebRip.x265.10Bit.AC3.5.1-JATT.mkv,The Pale Blue Eye,6.6,140509,2022
F:\Movies\The Pale Blue Eye (2022) 1080p NF WEB-DL DV HDR10+ DDP Atmos 5.1 H.265-FHD\The Pale Blue Eye (2022) 1080p NF WEB-DL DV HDR10+ DDP Atmos 5.1 H.265-FHD.mkv,The Pale Blue Eye,6.6,140509,2022
F:\Movies\The.Pale.Blue.Eye.2022.1080p.WEBRip.x265-LAMA\The.Pale.Blue.Eye.2022.1080p.WEBRip.x265-LAMA.mp4,The Pale Blue Eye,6.6,140509,2022
G:\movies\Palm Springs (2020)\Palm.Springs.2020.1080p.HULU.WEB-DL.H264.AC3-EVO.mkv,Palm Springs,7.4,121746,2020
G:\movies\Palmer.2021.1080p.APTV.WEB-DL.H264.DDP5.1-EVO\Palmer.1080p.APTV.WEB-DL.DDP5.1.Atmos.H.264-EVO.mkv,Palmer,7.3,126572,2021
F:\Movies\Pamela.a.love.story.2023.1080p.WEBRip.x264-LAMA\Pamela.a.love.story.2023.1080p.WEBRip.x264-LAMA.mp4,Pamela: A Love Story,7.2,144750,2023
"G:\movies\Pamela, A Love Story (2023)\Pamela.a.love.story.2023.1080p.WEBRip.x264-LAMA.mp4",Pamela: A Love Story,7.2,144750,2023
F:\Movies\Passengers.2016.1080p.BluRay.x264-SPARKS\Passengers.2016.1080p.BluRay.x264-SPARKS.mkv,Passengers,7.0,149120,2016
G:\movies\PAW Patrol The Movie (2021)\PAW.Patrol.The.Movie.2021.1080p.AMZN.WEB-DL.DDP5.1.H.264-EVO.mkv,PAW Patrol: The Movie,6.2,132833,2021
F:\Movies\Paws.of.Fury.The.Legend.of.Hank.2022.1080p.WEB-DL.DD5.1.x264-EVO\Paws.of.Fury.The.Legend.of.Hank.2022.1080p.WEB-DL.DD5.1.x264-EVO.mkv,Paws of Fury: The Legend of Hank,5.7,136284,2022
F:\Movies\Paws.of.Fury.The.Legend.of.Hank.2022.1080p.BRRip.DD5.1.X.264-EVO\Paws.of.Fury.The.Legend.of.Hank.2022.1080p.BRRip.DD5.1.X.264-EVO.mkv,Paws of Fury: The Legend of Hank,5.7,136284,2022
F:\Movies\Paws.of.Fury.The.Legend.of.Hank.2022.1080p.BluRay.x264-WoAT\paws.of.fury.the.legend.of.hank.2022.1080p.bluray.x264-woat.mkv,Paws of Fury: The Legend of Hank,5.7,136284,2022
G:\movies\Paws of Fury The Legend of Hank (2022)\Paws.of.Fury.The.Legend.of.Hank.2022.1080p.BluRay.x264-WoAT.mkv,Paws of Fury: The Legend of Hank,5.7,136284,2022
F:\Movies\Paws.of.Fury.The.Legend.of.Hank.2022.1080p.WEB-DL.DDP5.1.Atmos.H.264-EVO\Paws.of.Fury.The.Legend.of.Hank.2022.1080p.WEB-DL.DDP5.1.Atmos.H.264-EVO.mkv,Paws of Fury: The Legend of Hank,5.7,136284,2022
G:\movies\Paws of Fury The Legend of Hank (2022)\Paws.of.Fury.The.Legend.of.Hank.2022.1080p.WEB-DL.DDP5.1.Atmos.H.264-EVO.mkv,Paws of Fury: The Legend of Hank,5.7,136284,2022
G:\movies\Kids\Movies\The Peanuts Movie (2015) [YTS.AG]\The.Peanuts.Movie.2015.720p.BluRay.x264-[YTS.AG].mp4,The Peanuts Movie,7.1,127702,2015
F:\Movies\Pearl.2022.1080p.WEB-DL.DD2.0.x264-EVO\Pearl.2022.1080p.WEB-DL.DD2.0.x264-EVO.mkv,Pearl,7.0,137371,2022
F:\Movies\Pearl.An.X-traordinary.Origin.Story.2022.1080p.Bluray.DTS-HD.MA.5.1.X264-EVO\Pearl.An.X-traordinary.Origin.Story.2022.1080p.Bluray.DTS-HD.MA.5.1.X264-EVO.mkv,Pearl,7.0,137371,2022
F:\Movies\Pearl.An.X-traordinary.Origin.Story.2022.1080p.BRRip.DD5.1.X.264-EVO\Pearl.An.X-traordinary.Origin.Story.2022.1080p.BRRip.DD5.1.X.264-EVO.mkv,Pearl,7.0,137371,2022
F:\Movies\Pearl 2022 1080p BluRay DTS XLL 5.1 x264-BiTOR\Pearl 2022 1080p BluRay DTS XLL 5.1 x264-BiTOR.mkv,Pearl,7.0,137371,2022
F:\Movies\Pearl 2022 BluRay 1080p REMUX AVC DTS-HD MA 5.1-LEGi0N\Pearl.2022.BluRay.1080p.REMUX.AVC.DTS-HD.MA.5.1-LEGi0N.mkv,Pearl,7.0,137371,2022
G:\movies\Pearl (2022)\Pearl.2022.1080p.WEB-DL.DD2.0.x264-EVO.mkv,Pearl,7.0,137371,2022
G:\movies\Pearl (2022)\Pearl.An.X-traordinary.Origin.Story.2022.1080p.Bluray.DTS-HD.MA.5.1.X264-EVO.mkv,Pearl,7.0,137371,2022
F:\Movies\Pearl.2022.1080p.BluRay.x264-OFT\Pearl.2022.1080p.BluRay.x264-OFT.mkv,Pearl,7.0,137371,2022
G:\movies\Pearl (2022)\Pearl 2022 BluRay 1080p REMUX AVC DTS-HD MA 5.1-LEGi0N.mkv,Pearl,7.0,137371,2022
G:\movies\Penguin Bloom (2021)\Penguin.Bloom.2021.1080p.Bluray.DTS-HD.MA.5.1.X264-EVO.mkv,Penguin Bloom,6.8,133259,2020
G:\movies\Kids\Movies\Penguins of Madagascar (2014)\Penguins.of.Madagascar.2014.1080p.BluRay.x264-DOGE.mkv,Penguins of Madagascar,6.7,127695,2014
F:\Movies\Perfect.Addiction.2023.1080p.AMZN.WEB-DL.DDP5.1.H.264-APEX.mkv,Perfect Addiction,6.9,147627,2023
F:\Movies\Perfect.Addiction.2023.1080p.WEB-DL.DDP5.1.x264-AOC\Perfect.Addiction.2023.1080p.WEB-DL.DDP5.1.x264-AOC.mkv,Perfect Addiction,6.9,147627,2023
F:\Movies\Persuasion.2022.1080p.WEBRip.x265-LAMA\Persuasion.2022.1080p.WEBRip.x265-LAMA.mp4,Persuasion,5.8,146919,2022
G:\movies\Kids\Movies\From [ WWW.TORRENTING.ME ] - BBC.Peter.Pan.Goes.Wrong.720p.WEBRip.AAC2.0.H.264\BBC.Peter.Pan.Goes.Wrong.720p.WEBRip.AAC2.0.H.264.mkv,Peter Pan Goes Wrong,8.6,127687,2016
G:\movies\Kids\Movies\Peter.Rabbit.2018.720p.BluRay.DTS.x264-LEGi0N\Peter.Rabbit.2018.720p.BluRay.DTS.x264-LEGi0N.mkv,Peter Rabbit,6.6,127693,2018
F:\Movies\A.Picture.Of.Her.2023.1080p.WEB-DL.DDP5.1.x264-AOC\A.Picture.Of.Her.2023.1080p.WEB-DL.DDP5.1.x264-AOC.mkv,Picture of Her,6.7,149009,2023
F:\Movies\Pinball.The.Man.Who.Saved.The.Game.2022.1080p.WEBRip.x264-LAMA\Pinball.The.Man.Who.Saved.The.Game.2022.1080p.WEBRip.x264-LAMA.mp4,Pinball: The Man Who Saved the Game,7.0,147617,2023
G:\movies\Pinball The Man Who Saved the Game (2023)\Pinball.The.Man.Who.Saved.The.Game.2022.1080p.WEBRip.x264-LAMA.mp4,Pinball: The Man Who Saved the Game,7.0,147617,2023
G:\movies\Pirates of the Caribbean At World's End (2007)\Pirates of the Caribbean At World's End (2007) Bluray-1080p.mkv,Pirates of the Caribbean: At World's End,7.1,133663,2007
G:\movies\Pirates of the Caribbean Dead Man's Chest (2006)\Pirates.of.the.Caribbean.Dead.Mans.Chest.2006.1080p.BluRay.AVC.LPCM.5.1-FGT.m2ts,Pirates of the Caribbean: Dead Man's Chest,7.3,34542,2006
G:\movies\Pirates of the Caribbean Dead Men Tell No Tales (2017)\Pirates of the Caribbean Dead Men Tell No Tales 2017 REMUX 1080p Bluray AVC DTS-HD MA 7 1-LEGi0N.mkv,Pirates of the Caribbean: Dead Men Tell No Tales,6.5,46939,2017
G:\movies\Pirates of the Caribbean On Stranger Tides (2011)\Pirates.of.the.Caribbean.On.Stranger.Tides.2011.1080p.BluRay.AVC.DTS-HD.MA.7.1-FGT.m2ts,Pirates of the Caribbean: On Stranger Tides,6.6,34544,2011
G:\movies\Pirates.Of.The.Caribbean.The.Curse.Of.The.Black.Pearl.2003.720p.BRRip.x264-x0r\Pirates.Of.The.Caribbean.The.Curse.Of.The.Black.Pearl.2003.720p.BRRip.x264-x0r.mkv,Pirates of the Caribbean: The Curse of the Black Pearl,8.0,56337,2003
F:\Movies\Plane.2023.1080p.WEB.H264-NAISU\plane.2023.1080p.web.h264-naisu.mkv,Plane,6.5,144764,2023
F:\Movies\Plane (2023) (1080p AMZN Webrip x265 10bit EAC3 5.1 - DNU) [TAoE]\Plane (2023) (1080p AMZN Webrip x265 10bit EAC3 5.1 - DNU) [TAoE].mkv,Plane,6.5,144764,2023
F:\Movies\Plane.2023.1080p.WebRip.x265.10Bit.AC3.5.1-JATT\Plane.2023.1080p.WebRip.x265.10Bit.AC3.5.1-JATT.mkv,Plane,6.5,144764,2023
F:\Movies\Plane.2023.1080p.BluRay.10Bit.X265.DD.5.1-Chivaman.mkv,Plane,6.5,144764,2023
F:\Movies\Plane.2023.1080p.BluRay.x264-OFT\Plane.2023.1080p.BluRay.x264-OFT.mkv,Plane,6.5,144764,2023
F:\Movies\Plane.2023.REPACK.MULTi.1080p.BluRay.x264-LYPSG\plane.2023.repack.multi.1080p.bluray.x264-lypsg.mkv,Plane,6.5,144764,2023
G:\movies\Plane (2023)\Plane.2023.1080p.BluRay.10Bit.X265.DD.5.1-Chivaman.mkv,Plane,6.5,144764,2023
F:\Movies\Plane.2023.1080p.BDRIP.x264.AAC-AOC\Plane.2023.1080p.BDRIP.x264.AAC-AOC.mkv,Plane,6.5,144764,2023
G:\movies\Pokémon Detective Pikachu (2019)\Pokémon Détective Pikachu 2019 REMUX 1080p Blu-ray AVC Atmos DTS-HD MA 7 1-LEGi0N.mkv,Pokémon Detective Pikachu,6.6,116528,2019
G:\movies\Polar Bear (2022)\Polar Bear (2022) WEBDL-1080p.mkv,Polar Bear,6.9,134595,2022
G:\movies\The Polar Express (2004)\The.Polar.Express.2004.PROPER.BluRay.1080p.DTS-HD.MA.5.1.VC-1.REMUX-FraMeSToR.mkv,The Polar Express,6.6,61014,2004
F:\Movies\The.Portable.Door.2023.PROPER.1080p.WEBRip.x264-LAMA\The.Portable.Door.2023.PROPER.1080p.WEBRip.x264-LAMA.mp4,The Portable Door,5.9,149065,2023
F:\Movies\The.Portable.Door.2023.1080p.WEB.H264-NAISU\the.portable.door.2023.1080p.web.h264-naisu.mkv,The Portable Door,5.9,149065,2023
F:\Movies\The.Portable.Door.2023.720p.WEB.h264-EDITH\The.Portable.Door.2023.720p.WEB.h264-EDITH.mkv,The Portable Door,5.9,149065,2023
G:\movies\Portrait of a Lady on Fire (2019)\Portrait of A Lady on Fire.2019.1080p.Bluray.X264-EVO.mkv,Portrait of a Lady on Fire,8.1,121745,2019
G:\movies\The.Post.2017.720p.BluRay.x264-GECKOS\the.post.2017.720p.bluray.x264-geckos.mkv,The Post,7.2,52257,2017
G:\movies\The.Power.of.the.Dog.2021.MULTi.1080p.WEB.x264-STRINGERBELL\the.power.of.the.dog.2021.multi.1080p.web.x264-stringerbell.mkv,The Power of the Dog,6.9,131142,2021
F:\Movies\Praise.This.2023.1080p.WEB.H264-NAISU\praise.this.2023.1080p.web.h264-naisu.mkv,Praise This,5.6,149095,2023
F:\Movies\Predator.1987.1080p.BluRay.REMUX.AVC.DTS-HD.MA.5.1-4K4U\Predator.1987.1080p.BluRay.REMUX.AVC.DTS-HD.MA.5.1-4K4U.mkv,Predator,7.8,136589,1987
G:\movies\Predator (1987)\Predator.1987.1080p.BluRay.REMUX.AVC.DTS-HD.MA.5.1-4K4U.mkv,Predator,7.8,136589,1987
F:\Movies\Predator.2.1990.1080p.BluRay.x264-nikt0\Predator.2.1990.1080p.BluRay.x264-nikt0.mkv,Predator 2,6.3,136587,1990
G:\movies\Predator 2 (1990)\Predator.2.1990.1080p.BluRay.x264-nikt0.mkv,Predator 2,6.3,136587,1990
F:\Movies\Prey.2022.1080p.HULU.WEB-DL.DDP5.1.H.264-EVO.mkv,Prey,7.2,136336,2022
G:\movies\Prey (2022)\Prey.2022.1080p.HULU.WEB-DL.DDP5.1.H.264-EVO.mkv,Prey,7.2,136336,2022
F:\Movies\Prey.for.the.Devil.2022.1080p.WEBRip.x264-NoGrp\Prey.for.the.Devil.2022.1080p.WEBRip.x264-NoGrp.mkv,Prey for the Devil,5.2,139788,2022
F:\Movies\Prey.for.the.Devil.2022.NORDiC.1080p.WEB-DL.H.264.DD5.1-TWA\Prey.for.the.Devil.2022.NORDiC.1080p.WEB-DL.H.264.DD5.1-TWA.mkv,Prey for the Devil,5.2,139788,2022
F:\Movies\Prey.for.the.Devil.2022.1080p.WEBRip.x264.AAC-AOC\Prey.for.the.Devil.2022.1080p.WEBRip.x264.AAC-AOC.mkv,Prey for the Devil,5.2,139788,2022
F:\Movies\Prey.for.the.Devil.2022.1080p.Bluray.Remux.AVC.TrueHD.Atmos.7.1-GHD\Prey.for.the.Devil.2022.1080p.Bluray.Remux.AVC.TrueHD.Atmos.7.1-GHD.mkv,Prey for the Devil,5.2,139788,2022
F:\Movies\Prey for the Devil 2022 BluRay 1080p REMUX AVC Atmos DTS-HD MA 7 1-LEGi0N\Prey.for.the.Devil.2022.BluRay.1080p.REMUX.AVC.Atmos.DTS-HD.MA.7.1-LEGi0N.mkv,Prey for the Devil,5.2,139788,2022
F:\Movies\Prey.for.the.Devil.2022.1080p.BRRIP.x264.AAC-AOC\Prey.for.the.Devil.2022.1080p.BRRIP.x264.AAC-AOC.mkv,Prey for the Devil,5.2,139788,2022
F:\Movies\Prey.for.the.Devil.2022.1080p.BluRay.REMUX.AVC.TrueHD.Atmos.7.1-playBD\Prey.for.the.Devil.2022.1080p.BluRay.REMUX.AVC.TrueHD.Atmos.7.1-playBD.mkv,Prey for the Devil,5.2,139788,2022
G:\movies\Prey for the Devil (2022)\Prey.for.the.Devil.2022.1080p.BRRIP.x264.AAC-AOC.mkv,Prey for the Devil,5.2,139788,2022
G:\movies\Prey for the Devil (2022)\Prey for the Devil 2022 BluRay 1080p REMUX AVC Atmos DTS-HD MA 7 1-LEGi0N.mkv,Prey for the Devil,5.2,139788,2022
G:\movies\Prey for the Devil (2022)\Prey.for.the.Devil.2022.1080p.BluRay.REMUX.AVC.TrueHD.Atmos.7.1-playBD.mkv,Prey for the Devil,5.2,139788,2022
G:\movies\Prey for the Devil (2022)\Prey.for.the.Devil.2022.1080p.WEBRip.x264.AAC-AOC.mkv,Prey for the Devil,5.2,139788,2022
G:\movies\Prey for the Devil (2022)\Prey.for.the.Devil.2022.NORDiC.1080p.WEB-DL.H.264.DD5.1-TWA.mkv,Prey for the Devil,5.2,139788,2022
G:\movies\The Princess (2022)\The Princess (2022) WEBDL-1080p.mkv,The Princess,5.5,134594,2022
G:\movies\The.Princess.Switch.3.Romancing.the.Star.2021.1080p.NF.WEB-DL.DDP5.1.Atmos.x264-CMRG\The.Princess.Switch.3.Romancing.the.Star.2021.1080p.NF.WEB-DL.DDP5.1.Atmos.x264-CMRG.mkv,The Princess Switch 3,5.5,133812,2021
G:\movies\Project X (2012)\Project X (2012) (1080p BDRip x265 10bit DTS-HD MA 5.1 - xtrem3x)[TAoE].mkv,Project X,6.7,132949,2012
G:\movies\The Protégé (2021)\The.Protege.2021.1080p.Bluray.DTS-HD.MA.5.1.X264-EVO.mkv,The Protégé,6.1,149525,2021
G:\movies\Psycho Goreman (2021)\Psycho.Goreman.2020.1080p.BluRay.REMUX.AVC.DTS-HD-MA.5.1-UnKn0wn.mkv,Psycho Goreman,6.2,133265,2020
G:\movies\The Purge (2013)\The.Purge.2013.1080p.BluRay.x264-nikt0.mkv,The Purge,5.8,130388,2013
F:\Movies\Purple.Hearts.2022.1080p.NF.WEB-DL.DDP5.1.Atmos.x264-CMRG\Purple.Hearts.2022.1080p.NF.WEB-DL.DDP5.1.Atmos.x264-CMRG.mkv,Purple Hearts,8.9,136232,2022
G:\movies\Purple Hearts (2022)\Purple.Hearts.2022.1080p.NF.WEB-DL.DDP5.1.Atmos.x264-CMRG.mkv,Purple Hearts,8.9,136232,2022
G:\movies\A Quiet Place (2018)\a.quiet.place.2018.1080p.bluray.dd5.1.hevc.x265.rmteam.mkv,A Quiet Place,7.5,130319,2018
G:\movies\A Quiet Place Part II (2021)\A.Quiet.Place.Part.II.2021.1080p.WEBRip.DDP5.1.Atmos.X.264-EVO.mkv,A Quiet Place Part II,7.3,130312,2020
G:\movies\Indiana.Jones.and.the.Raiders.of.the.Lost.Ark.1981.BluRay.1080p.DTS-HD.MA.5.1.x264.dxva-FraMeSToR\Indiana.Jones.and.the.Raiders.of.the.Lost.Ark.1981.BluRay.1080p.DTS-HD.MA.5.1.x264.dxva-FraMeSToR.mkv,Raiders of the Lost Ark,8.4,149531,1981
G:\movies\Ralph Breaks the Internet (2018)\Ralph.Breaks.the.Internet.2018.NORDiC.ENG.1080p.BluRay.x264-RAPiDCOWS.mkv,Ralph Breaks the Internet,7.0,130349,2018
G:\movies\Kids\Movies\The.Great.Muppet.Caper.1981.720p.WEB-DL.x264-mSD\Ralph Breaks the Internet (2018)\Ralph Breaks the Internet.2018.1080p.WEB-DL.H264.AC3-EVO.mkv,Ralph Breaks the Internet,7.0,130349,2018
G:\movies\Rampage (2018) (1080p BDRip x265 10bit TrueHD Atmos 7.1 - JBENT)[TAoE].mkv,Rampage,6.1,130400,2018
F:\Movies\Raymond.and.Ray.2022.1080p.ATVP.WEB-DL.DDP5.1.Atmos.H.264-EVO\Raymond.and.Ray.2022.1080p.ATVP.WEB-DL.DDP5.1.Atmos.H.264-EVO.mkv,Raymond & Ray,6.2,137414,2022
F:\Movies\Raymond.and.Ray.2022.1080p.WEBRip.x264-LAMA\Raymond.and.Ray.2022.1080p.WEBRip.x264-LAMA.mp4,Raymond & Ray,6.2,137414,2022
F:\Movies\The.Reading.2023.1080p.WEB.H264-WAKANDA\the.reading.2023.1080p.web.h264-wakanda.mkv,The Reading,5.3,147538,2023
F:\Movies\Ready.Player.One.2018.1080p.BluRay.x264-SPARKS\ready.player.one.2018.1080p.bluray.x264-sparks.mkv,Ready Player One,7.4,136192,2018
G:\movies\Ready Player One (2018)\Ready.Player.One.2018.1080p.BluRay.x264-SPARKS.mkv,Ready Player One,7.4,136192,2018
G:\movies\Red.Notice.2021.1080p.NF.WEB-DL.DDP5.1.Atmos.HEVC-EVO\Red.Notice.2021.1080p.NF.WEB-DL.DDP5.1.Atmos.HEVC-EVO.mkv,Red Notice,6.7,130938,2021
G:\movies\Reminiscence.2021.PROPER.1080p.WEB.H264-NAISU\reminiscence.2021.proper.1080p.web.h264-naisu.mkv,Reminiscence,5.9,130519,2021
F:\Movies\Reno.911.Its.A.Wonderful.Heist.2022.1080p.WEBRip.x264.AAC-AOC\Reno.911.Its.A.Wonderful.Heist.2022.1080p.WEBRip.x264.AAC-AOC.mkv,Reno 911!: It's a Wonderful Heist,5.7,146079,2022
G:\movies\Reno 911! It's a Wonderful Heist (2022)\Reno.911.Its.A.Wonderful.Heist.2022.1080p.WEBRip.x264.AAC-AOC.mkv,Reno 911!: It's a Wonderful Heist,5.7,146079,2022
G:\movies\Resident.Evil.Welcome.to.Raccoon.City.2021.1080p.AMZN.WEB-DL.DDP5.1.H264-CMRG\Resident.Evil.Welcome.to.Raccoon.City.2021.1080p.AMZN.WEB-DL.DDP5.1.H264-CMRG.mkv,Resident Evil: Welcome to Raccoon City,5.2,131306,2021
G:\movies\Resort.to.Love.2021.MULTi.1080p.WEB.x264-LOST\resort.to.love.2021.multi.1080p.web.x264-lost.mkv,Resort to Love,5.7,134564,2021
G:\movies\The Revenant (2015)\The.Revenant.2015.1080p.BluRay.REMUX.AVC.DTS-HD.MA.7.1-RARBG.mkv,The Revenant,8.0,72620,2015
G:\movies\Riddick (2013)\Riddick.UNRATED.2013.1080p.BluRay.x264.DTS-WiKi.mkv,Riddick,6.4,88373,2013
G:\movies\Rise (2022)\Rise (2022) WEBDL-1080p.mkv,Rise,7.1,136118,2022
F:\Movies\Rise.of.the.Teenage.Mutant.Ninja.Turtles.the.Movie.2022.1080p.NF.WEB-DL.DDP5.1.x264-EVO\Rise.of.the.Teenage.Mutant.Ninja.Turtles.the.Movie.2022.1080p.NF.WEB-DL.DDP5.1.x264-EVO.mkv,Rise of the Teenage Mutant Ninja Turtles: The Movie,5.9,136334,2022
G:\movies\Rise of the Teenage Mutant Ninja Turtles The Movie (2022)\Rise.of.the.Teenage.Mutant.Ninja.Turtles.the.Movie.2022.1080p.NF.WEB-DL.DDP5.1.x264-EVO.mkv,Rise of the Teenage Mutant Ninja Turtles: The Movie,5.9,136334,2022
F:\Movies\Roald.Dahls.Matilda.the.Musical.2022.1080p.WEB.h264-TRUFFLE\Roald.Dahls.Matilda.the.Musical.2022.1080p.WEB.h264-TRUFFLE.mkv,Roald Dahl's Matilda the Musical,7.2,139918,2022
F:\Movies\Roald Dahl's Matilda the Musical (2022) (1080p NF WEB-DL x265 SDR DDP 5.1 English - DNU)\Roald Dahl's Matilda the Musical (2022) (1080p NF WEB-DL x265 SDR DDP 5.1 English - DNU).mkv,Roald Dahl's Matilda the Musical,7.2,139918,2022
F:\Movies\Roald.Dahls.Matilda.The.Musical.2022.1080p.WEBRip.x264.AAC-AOC\Roald.Dahls.Matilda.The.Musical.2022.1080p.WEBRip.x264.AAC-AOC.mkv,Roald Dahl's Matilda the Musical,7.2,139918,2022
G:\movies\Roald Dahl's Matilda the Musical (2022)\Roald Dahl's Matilda the Musical (2022) (1080p NF WEB-DL x265 SDR DDP 5.1 English - DNU).mkv,Roald Dahl's Matilda the Musical,7.2,139918,2022
G:\movies\Roald Dahl's Matilda the Musical (2022)\Roald.Dahls.Matilda.the.Musical.2022.1080p.WEB.h264-TRUFFLE.mkv,Roald Dahl's Matilda the Musical,7.2,139918,2022
G:\movies\The Rock (1996)\The Rock (1996) Remux-1080p.mkv,The Rock,7.4,134276,1996
F:\Movies\Rock.Dog.3.Battle.The.Beat.2022.1080p.BDRIP.x264.AAC-AOC\Rock.Dog.3.Battle.The.Beat.2022.1080p.BDRIP.x264.AAC-AOC.mkv,Rock Dog 3: Battle the Beat,5.9,149052,2022
G:\movies\Rocky (1976)\Rocky.1976.REMASTERED.BluRay.REMUX.1080p.AVC.DTS-HD.MA5.1-MTeam.mkv,Rocky,8.1,59889,1976
F:\Movies\Rogue.Agent.2022.1080p.NF.WEB-DL.H264.DDP5.1-EVO\Rogue.Agent.2022.1080p.NF.WEB-DL.H264.DDP5.1-EVO.mkv,Rogue Agent,6.4,136582,2022
F:\Movies\Rogue.Agent.2022.1080p.Blu-ray.Remux.AVC.DTS-HD.MA.5.1-HDT\Rogue.Agent.2022.1080p.Blu-ray.Remux.AVC.DTS-HD.MA.5.1-HDT.mkv,Rogue Agent,6.4,136582,2022
G:\movies\Rogue Agent (2022)\Rogue.Agent.2022.1080p.NF.WEB-DL.H264.DDP5.1-EVO.mkv,Rogue Agent,6.4,136582,2022
G:\movies\Rogue Agent (2022)\Rogue.Agent.2022.1080p.Blu-ray.Remux.AVC.DTS-HD.MA.5.1-HDT.mkv,Rogue Agent,6.4,136582,2022
G:\movies\Rogue One (2016) [YTS.AG]\Rogue.One.2016.720p.BluRay.x264-[YTS.AG].mp4,Rogue One: A Star Wars Story,7.8,28140,2016
G:\movies\Rons.Gone.Wrong.2021.1080p.Bluray.DTS-HD.MA.7.1.X264-EVO\Rons.Gone.Wrong.2021.1080p.Bluray.DTS-HD.MA.7.1.X264-EVO.mkv,Ron's Gone Wrong,7.2,131126,2021
F:\Movies\Rosaline.2022.1080p.HULU.WEB-DL.DDP5.1.H.264-EVO\Rosaline.2022.1080p.HULU.WEB-DL.DDP5.1.H.264-EVO.mkv,Rosaline,6.4,137366,2022
G:\movies\Rosaline (2022)\Rosaline.2022.1080p.HULU.WEB-DL.DDP5.1.H.264-EVO.mkv,Rosaline,6.4,137366,2022
F:\Movies\A.Royal.in.Paradise.2023.1080p.WEBRip.x264-LAMA\A.Royal.in.Paradise.2023.1080p.WEBRip.x264-LAMA.mp4,A Royal in Paradise,6.4,146891,2023
G:\movies\A Prince in Paradise (2023)\A.Royal.in.Paradise.2023.1080p.WEBRip.x264-LAMA.mp4,A Royal in Paradise,6.4,146891,2023
